playerID,season,games,timeOnIce,points,goals,assists,shots 
8475795,20152016,34,480:13,4,2,2,28
8475795,20162017,1,09:14,0,0,0,0
8475795,20162017,5,47:52,1,1,0,3
8475795,20182019,7,106:19,0,0,0,6
8476477,20142015,13,104:25,3,2,1,14
8476477,20152016,26,294:47,3,2,1,26
8476477,20162017,13,111:24,0,0,0,12
8476477,20162017,27,274:21,9,6,3,32
8476477,20182019,8,83:13,1,1,0,10
8477994,20172018,5,46:10,0,0,0,3
8477994,20182019,4,50:21,0,0,0,2
8478036,20182019,60,636:51,9,3,6,49
8478176,20172018,5,86:44,3,0,3,2
8478176,20182019,11,204:29,0,0,0,16
8479425,20182019,46,918:12,23,5,18,73
8470110,20032004,27,432:46,6,1,5,34
8470110,20052006,81,1512:22,14,3,11,91
8470110,20062007,74,1433:58,12,4,8,68
8470110,20072008,82,1624:10,24,5,19,87
8470110,20082009,75,1649:32,25,7,18,104
8470110,20092010,77,1708:23,22,6,16,107
8470110,20102011,82,1843:49,27,8,19,131
8470110,20112012,79,1710:10,25,4,21,134
8470110,20122013,44,942:08,13,4,9,58
8470110,20132014,67,1416:45,25,9,16,107
8470110,20142015,68,1555:31,38,16,22,113
8470110,20152016,29,428:00,6,0,6,43
8470110,20152016,53,1084:11,22,6,16,87
8470110,20162017,56,1141:11,19,5,14,84
8470110,20172018,77,1593:36,16,9,7,103
8470110,20182019,44,816:37,8,2,6,47
8470144,20062007,15,78:17,2,1,1,16
8470144,20072008,16,139:16,3,2,1,17
8470144,20082009,59,975:53,33,9,24,101
8470144,20092010,76,1308:26,38,12,26,136
8470144,20102011,71,1261:12,44,13,31,156
8470144,20112012,82,1431:07,47,17,30,133
8470144,20122013,48,864:49,29,6,23,93
8470144,20132014,80,1467:00,58,25,33,167
8470144,20142015,78,1293:13,43,14,29,157
8470144,20152016,81,1435:19,52,20,32,181
8470144,20162017,79,1354:41,41,17,24,162
8470144,20172018,79,1250:23,33,16,17,134
8470144,20182019,72,1200:55,35,10,25,120
8470318,20072008,8,127:44,1,1,0,19
8470318,20082009,19,335:48,4,1,3,25
8470318,20092010,62,1035:47,13,4,9,55
8470318,20102011,74,1394:13,15,3,12,89
8470318,20112012,69,1179:16,11,1,10,63
8470318,20122013,45,959:36,13,3,10,34
8470318,20132014,48,1019:50,11,1,10,66
8470318,20142015,82,1605:36,15,3,12,82
8470318,20152016,71,1315:57,15,3,12,68
8470318,20162017,51,980:15,9,1,8,43
8470318,20172018,81,1563:59,13,3,10,86
8470318,20182019,52,895:25,5,3,2,48
8471716,20072008,2,24:26,0,0,0,6
8471716,20082009,2,18:35,0,0,0,2
8471716,20092010,50,529:34,6,3,3,79
8471716,20102011,74,910:13,19,7,12,129
8471716,20112012,81,997:27,22,8,14,121
8471716,20122013,48,710:57,13,10,3,96
8471716,20132014,70,1069:52,28,10,18,147
8471716,20142015,71,1271:36,44,23,21,154
8471716,20152016,82,1511:43,42,19,23,155
8471716,20162017,64,1066:09,21,7,14,104
8471716,20172018,75,1241:19,35,13,22,110
8471716,20182019,71,1093:26,19,6,13,95
8471794,20072008,7,49:00,0,0,0,7
8471794,20082009,16,198:55,1,0,1,29
8471794,20092010,75,1087:04,24,11,13,165
8471794,20102011,82,1091:08,32,12,20,177
8471794,20112012,68,986:51,26,9,17,124
8471794,20122013,1,12:27,0,0,0,1
8471794,20132014,42,637:11,20,12,8,83
8471794,20142015,75,1187:31,33,15,18,160
8471794,20152016,77,1160:15,26,13,13,165
8471794,20162017,50,768:28,17,8,9,98
8471794,20172018,75,1167:28,31,13,18,141
8471794,20182019,61,889:02,17,7,10,107
8475747,20132014,8,110:08,0,0,0,3
8475747,20142015,22,356:38,3,0,3,16
8475747,20152016,38,594:20,8,0,8,36
8475747,20162017,40,631:09,3,0,3,46
8475747,20172018,68,1350:14,15,3,12,73
8475747,20182019,74,1220:02,10,1,9,57
8476822,20132014,56,779:11,7,1,6,54
8476822,20142015,82,1207:04,18,12,6,104
8476822,20152016,81,1180:48,21,8,13,88
8476822,20162017,74,955:43,14,3,11,76
8476822,20172018,69,910:44,19,11,8,88
8476822,20182019,78,1231:31,23,10,13,102
8476960,20152016,37,333:39,14,9,5,53
8476960,20162017,64,861:43,29,18,11,120
8476960,20172018,71,1087:18,33,16,17,170
8476960,20182019,76,1290:04,54,30,24,216
8477215,20122013,11,198:32,1,0,1,15
8477215,20132014,65,1406:39,23,4,19,84
8477215,20142015,80,1674:11,31,2,29,89
8477215,20152016,78,1700:45,20,8,12,72
8477215,20162017,82,1799:36,12,4,8,85
8477215,20172018,65,1320:56,12,6,6,65
8477215,20182019,52,1142:18,20,5,15,59
8477455,20142015,33,455:21,6,4,2,38
8477455,20152016,22,273:34,1,0,1,20
8477455,20162017,9,98:10,0,0,0,4
8477455,20172018,55,651:30,12,4,8,53
8477455,20182019,60,686:17,9,3,6,55
8477474,20172018,51,699:23,12,0,12,47
8477474,20182019,33,453:39,6,1,5,34
8477474,20182019,17,309:16,4,1,3,14
8477479,20162017,7,63:45,0,0,0,3
8477479,20172018,48,691:12,24,7,17,83
8477479,20182019,73,1205:41,47,21,26,131
8477511,20152016,10,117:00,3,2,1,18
8477511,20162017,60,954:06,36,17,19,133
8477511,20172018,80,1383:30,48,24,24,190
8477511,20182019,67,1194:25,48,25,23,198
8477946,20152016,80,1323:32,45,23,22,221
8477946,20162017,80,1292:14,32,17,15,178
8477946,20172018,82,1627:10,63,16,47,232
8477946,20182019,76,1660:00,73,32,41,287
8479992,20182019,62,748:43,18,8,10,74
8481426,20182019,10,109:21,0,0,0,8
8481433,20182019,10,153:03,7,1,6,15
8469465,20032004,80,1770:16,26,7,19,115
8469465,20052006,82,1849:58,38,7,31,135
8469465,20062007,81,1728:13,20,6,14,84
8469465,20072008,80,1818:31,27,4,23,127
8469465,20082009,82,1872:32,26,3,23,135
8469465,20092010,78,1657:55,24,5,19,115
8469465,20102011,64,1451:29,23,6,17,109
8469465,20112012,82,1921:11,37,4,33,140
8469465,20122013,47,1099:20,24,4,20,61
8469465,20132014,79,1892:36,22,5,17,150
8469465,20142015,59,1270:21,23,1,22,82
8469465,20152016,58,1242:05,13,3,10,72
8469465,20162017,79,1529:26,16,1,15,83
8469465,20172018,80,1615:03,24,3,21,66
8469465,20182019,57,914:41,5,0,5,39
8474009,20092010,9,128:00,2,1,1,14
8474009,20102011,26,254:59,0,0,0,23
8474009,20112012,50,623:51,18,5,13,63
8474009,20122013,27,428:56,13,5,8,37
8474009,20132014,77,1249:41,49,22,27,159
8474009,20142015,75,1269:03,39,15,24,149
8474009,20152016,63,997:51,29,9,20,97
8474009,20162017,80,1332:11,37,18,19,142
8474009,20172018,71,1110:08,25,12,13,83
8474009,20182019,81,1320:44,35,17,18,118
8474068,20072008,3,59:16,1,0,1,11
8474068,20082009,63,814:04,20,8,12,91
8474068,20102011,65,732:45,25,11,14,116
8474068,20112012,6,76:29,0,0,0,9
8474068,20112012,49,850:29,29,12,17,133
8474068,20122013,48,942:41,29,12,17,118
8474068,20132014,82,1535:47,58,26,32,215
8474068,20142015,82,1575:44,64,24,40,215
8474068,20152016,57,1123:10,30,13,17,122
8474068,20162017,78,1521:01,55,27,28,185
8474068,20172018,11,216:37,9,3,6,26
8474068,20172018,65,1046:04,42,13,29,119
8474068,20182019,55,863:04,23,7,16,78
8474134,20082009,3,45:17,1,0,1,6
8474134,20092010,5,69:23,0,0,0,2
8474134,20102011,41,678:54,11,1,10,63
8474134,20112012,60,937:08,18,4,14,88
8474134,20122013,6,82:30,2,0,2,3
8474134,20132014,49,583:53,10,6,4,70
8474134,20142015,65,1117:12,21,11,10,117
8474134,20152016,45,847:21,7,0,7,65
8474134,20162017,73,870:09,8,1,7,72
8474134,20172018,47,566:42,5,2,3,40
8474134,20182019,62,738:37,8,2,6,67
8474600,20112012,52,956:19,16,5,11,64
8474600,20122013,48,1129:25,18,5,13,96
8474600,20132014,72,1902:06,40,13,27,168
8474600,20142015,81,2144:25,55,15,40,201
8474600,20152016,81,2064:13,61,14,47,198
8474600,20162017,72,1805:23,49,12,37,217
8474600,20172018,75,1835:17,53,14,39,253
8474600,20182019,82,2063:34,56,15,41,274
8475168,20092010,81,1436:22,55,24,31,180
8475168,20102011,80,1515:35,67,27,40,202
8475168,20112012,58,944:44,28,14,14,132
8475168,20122013,47,983:16,43,17,26,132
8475168,20132014,71,1313:16,70,23,47,217
8475168,20142015,82,1522:53,55,21,34,207
8475168,20152016,76,1412:53,59,30,29,200
8475168,20162017,77,1409:25,41,18,23,160
8475168,20172018,14,220:45,10,4,6,23
8475168,20172018,68,1282:29,49,23,26,167
8475168,20182019,50,962:10,58,27,31,126
8475168,20182019,23,412:44,12,4,8,46
8475176,20112012,32,474:29,11,3,8,34
8475176,20122013,32,524:08,6,2,4,48
8475176,20132014,80,1285:23,27,6,21,123
8475176,20142015,58,1100:57,27,9,18,118
8475176,20152016,79,1650:59,32,10,22,152
8475176,20162017,71,1700:52,38,16,22,140
8475176,20172018,44,1027:41,32,9,23,110
8475176,20182019,82,1969:10,41,7,34,149
8475218,20112012,2,24:50,0,0,0,1
8475218,20122013,1,16:05,0,0,0,0
8475218,20132014,62,1042:38,9,1,8,58
8475218,20142015,80,1520:42,18,7,11,86
8475218,20152016,82,1659:49,35,8,27,114
8475218,20162017,82,1923:35,23,3,20,120
8475218,20172018,81,1909:46,34,10,24,135
8475218,20182019,80,1869:07,44,8,36,146
8475225,20112012,72,1021:30,36,14,22,172
8475225,20122013,44,609:42,12,4,8,83
8475225,20132014,79,1295:33,52,24,28,215
8475225,20142015,82,1290:43,44,23,21,252
8475225,20152016,82,1245:09,37,21,16,199
8475225,20162017,78,1078:12,29,12,17,155
8475225,20172018,79,1215:09,51,25,26,229
8475225,20182019,76,1149:34,38,21,17,205
8475625,20122013,38,725:50,12,6,6,79
8475625,20132014,62,1166:30,19,2,17,147
8475625,20142015,53,902:02,19,8,11,93
8475625,20152016,2,29:52,0,0,0,3
8475625,20162017,74,1203:48,14,3,11,98
8475625,20172018,50,671:36,8,2,6,62
8475625,20182019,44,497:00,7,1,6,50
8475714,20132014,12,168:49,9,2,7,13
8475714,20142015,74,950:51,18,7,11,95
8475714,20152016,81,1306:58,30,16,14,125
8475714,20162017,81,1273:48,31,15,16,134
8475714,20172018,68,1080:12,35,16,19,105
8475714,20182019,79,1219:00,26,10,16,106
8475766,20122013,6,76:14,1,1,0,4
8475766,20152016,57,570:09,10,3,7,55
8475766,20162017,77,956:48,17,5,12,90
8475766,20172018,76,937:12,19,14,5,96
8475766,20182019,37,536:15,16,7,9,64
8475793,20112012,67,853:16,21,9,12,99
8475793,20122013,40,643:22,12,5,7,84
8475793,20132014,82,1447:01,63,33,30,237
8475793,20142015,82,1599:11,71,26,45,202
8475793,20152016,38,659:10,26,6,20,88
8475793,20152016,42,745:51,34,8,26,97
8475793,20162017,82,1544:31,61,14,47,154
8475793,20172018,79,1465:21,54,15,39,129
8475793,20182019,80,1564:25,64,14,50,136
8475798,20122013,27,355:49,8,2,6,36
8475798,20132014,63,1091:28,41,8,33,104
8475798,20142015,68,1216:59,39,8,31,99
8475798,20152016,82,1485:48,44,13,31,160
8475798,20162017,81,1524:47,69,26,43,177
8475798,20172018,77,1446:11,67,21,46,193
8475798,20182019,63,1178:45,49,15,34,160
8475798,20182019,16,270:23,5,1,4,29
8476447,20142015,1,10:49,1,1,0,4
8476447,20152016,61,732:03,10,5,5,61
8476447,20162017,5,61:04,0,0,0,3
8476447,20172018,58,596:13,8,2,6,51
8476447,20182019,37,386:52,7,3,4,51
8476887,20122013,5,77:23,1,0,1,14
8476887,20132014,13,148:16,5,1,4,20
8476887,20142015,82,1421:08,63,26,37,237
8476887,20152016,82,1562:19,64,33,31,247
8476887,20162017,82,1518:29,58,31,27,234
8476887,20172018,67,1170:46,64,26,38,179
8476887,20182019,64,1191:27,50,28,22,217
8477463,20152016,1,14:35,0,0,0,1
8477463,20162017,38,611:10,7,2,5,46
8477463,20172018,36,729:52,10,2,8,56
8477463,20182019,39,649:36,4,1,3,41
8477919,20162017,9,77:58,1,0,1,8
8477919,20172018,20,183:13,3,0,3,14
8477919,20182019,55,495:47,4,3,1,43
8478042,20142015,6,61:32,0,0,0,9
8478042,20152016,56,694:28,16,8,8,139
8478042,20162017,80,1372:23,61,31,30,246
8478042,20172018,78,1384:22,61,29,32,247
8478042,20182019,58,1110:27,48,34,14,195
8479371,20182019,4,50:57,1,1,0,5
8479514,20182019,1,09:43,0,0,0,0
8476441,20152016,67,1000:16,9,1,8,90
8476441,20162017,69,1226:02,15,3,12,81
8476441,20172018,69,1431:05,17,7,10,124
8476441,20182019,64,1240:46,11,2,9,102
8476897,20152016,18,185:36,4,1,3,13
8476897,20162017,10,91:44,0,0,0,9
8476897,20172018,42,440:01,5,1,4,41
8476897,20182019,74,1022:35,31,14,17,113
8477482,20162017,26,263:48,3,2,1,23
8477482,20162017,13,159:02,5,2,3,13
8477482,20182019,60,754:44,20,8,12,77
8478104,20172018,11,118:30,3,1,2,9
8478104,20182019,32,315:18,4,2,2,27
8479385,20182019,16,154:33,3,1,2,16
8470151,20022003,82,1652:15,16,4,12,110
8470151,20032004,61,1405:21,20,2,18,85
8470151,20052006,82,2090:14,46,5,41,189
8470151,20062007,82,2144:08,42,12,30,174
8470151,20072008,82,2252:28,37,15,22,182
8470151,20082009,82,2213:01,42,15,27,182
8470151,20092010,82,2125:27,29,3,26,130
8470151,20102011,82,2130:56,24,4,20,121
8470151,20112012,82,2128:31,29,5,24,107
8470151,20122013,33,830:16,15,6,9,55
8470151,20122013,14,327:32,7,1,6,24
8470151,20132014,82,1971:59,37,4,33,152
8470151,20142015,72,1631:53,13,2,11,92
8470151,20152016,72,1664:13,19,3,16,105
8470151,20162017,81,1814:49,15,1,14,106
8470151,20172018,35,704:47,7,2,5,45
8470151,20182019,78,1616:59,17,3,14,82
8470257,20052006,75,1321:46,45,18,27,176
8470257,20062007,82,1286:56,35,15,20,192
8470257,20072008,76,1374:42,42,15,27,169
8470257,20082009,20,312:35,4,2,2,31
8470257,20082009,61,1010:38,24,6,18,117
8470257,20092010,68,1106:47,47,24,23,189
8470257,20102011,72,1407:42,51,20,31,218
8470257,20112012,43,822:27,28,15,13,134
8470257,20122013,40,759:41,27,8,19,129
8470257,20132014,68,1379:08,62,33,29,211
8470257,20142015,74,1478:34,64,24,40,223
8470257,20152016,67,1364:52,52,17,35,172
8470257,20162017,76,1467:14,51,16,35,117
8470257,20172018,76,1420:44,46,15,31,168
8470257,20182019,65,1029:41,27,10,17,114
8474102,20072008,62,778:07,27,13,14,68
8474102,20082009,81,1176:37,50,15,35,161
8474102,20092010,82,1324:43,47,20,27,166
8474102,20102011,10,184:11,7,5,2,29
8474102,20112012,57,1042:20,42,21,21,114
8474102,20122013,48,864:20,25,10,15,84
8474102,20132014,78,1491:48,57,28,29,220
8474102,20142015,38,645:52,19,5,14,74
8474102,20142015,43,757:42,22,12,10,122
8474102,20152016,43,665:24,16,4,12,96
8474102,20152016,28,414:42,20,8,12,51
8474102,20162017,82,1418:26,46,18,28,151
8474102,20172018,70,1246:35,66,16,50,125
8474102,20182019,57,974:26,46,23,23,112
8474125,20092010,43,921:57,15,3,12,45
8474125,20102011,68,1240:29,20,4,16,69
8474125,20112012,76,1649:26,19,4,15,89
8474125,20122013,37,787:27,15,1,14,28
8474125,20132014,80,1552:47,17,3,14,48
8474125,20142015,61,1101:57,12,2,10,54
8474125,20152016,72,1251:20,9,3,6,51
8474125,20162017,56,761:21,6,0,6,32
8474125,20172018,63,1018:27,9,5,4,59
8474125,20182019,25,398:17,7,3,4,21
8474145,20112012,6,65:24,0,0,0,3
8474145,20122013,15,199:22,4,2,2,10
8474145,20132014,54,835:51,10,0,10,50
8474145,20142015,38,587:27,6,2,4,37
8474145,20142015,13,183:22,2,1,1,19
8474145,20152016,40,530:46,3,2,1,47
8474145,20162017,38,535:18,4,1,3,45
8474145,20172018,72,1065:47,13,4,9,76
8474145,20182019,59,912:55,10,2,8,75
8474565,20082009,8,132:07,1,0,1,7
8474565,20092010,9,149:10,2,1,1,7
8474565,20102011,79,1738:05,43,11,32,161
8474565,20112012,81,2003:14,51,12,39,202
8474565,20122013,47,1180:18,24,5,19,93
8474565,20132014,81,2054:05,51,8,43,164
8474565,20142015,81,2058:07,46,7,39,195
8474565,20152016,73,1920:15,37,7,30,182
8474565,20162017,80,2022:33,48,14,34,181
8474565,20172018,78,2007:27,54,15,39,216
8474565,20182019,71,1709:28,41,13,28,168
8475098,20092010,37,711:35,27,8,19,51
8475098,20102011,82,1581:01,32,15,17,120
8475098,20112012,73,1375:28,47,18,29,109
8475098,20122013,46,934:17,28,12,16,61
8475098,20132014,58,1214:57,49,19,30,90
8475098,20142015,82,1570:06,49,23,26,154
8475098,20152016,57,988:28,35,12,23,99
8475098,20162017,78,1281:30,55,18,37,145
8475098,20172018,81,1267:03,43,11,32,154
8475098,20182019,72,1177:07,38,13,25,141
8475158,20092010,81,1358:04,26,8,18,135
8475158,20102011,74,1188:14,26,13,13,119
8475158,20112012,81,1581:58,55,18,37,189
8475158,20122013,29,536:44,20,6,14,66
8475158,20132014,80,1585:38,64,28,36,201
8475158,20142015,82,1617:06,55,17,38,171
8475158,20152016,71,1543:11,60,21,39,157
8475158,20162017,72,1545:00,55,20,35,189
8475158,20172018,81,1686:10,61,24,37,230
8475158,20182019,82,1702:13,77,28,49,234
8475170,20092010,1,12:31,0,0,0,0
8475170,20102011,8,89:59,2,0,2,11
8475170,20112012,54,762:43,18,12,6,97
8475170,20122013,47,729:52,26,8,18,79
8475170,20132014,82,1291:21,41,20,21,178
8475170,20142015,82,1400:34,47,18,29,156
8475170,20152016,80,1351:31,59,26,33,178
8475170,20162017,79,1406:44,55,25,30,178
8475170,20172018,82,1617:29,70,28,42,210
8475170,20182019,72,1338:28,54,17,37,159
8475325,20112012,26,243:03,4,2,2,19
8475325,20122013,44,372:49,6,2,4,23
8475325,20132014,64,576:01,10,6,4,58
8475325,20142015,60,597:52,9,6,3,44
8475325,20152016,52,462:39,5,0,5,49
8475325,20162017,46,499:22,8,4,4,39
8475325,20172018,69,676:02,8,4,4,50
8475325,20182019,14,111:08,2,0,2,17
8475765,20122013,38,509:35,19,8,11,75
8475765,20132014,64,971:06,43,21,22,136
8475765,20142015,77,1357:06,73,37,36,264
8475765,20152016,80,1491:01,74,40,34,292
8475765,20162017,82,1514:32,75,39,36,286
8475765,20172018,80,1524:34,66,33,33,306
8475765,20182019,76,1398:22,68,33,35,275
8475768,20112012,7,81:49,3,2,1,6
8475768,20122013,45,561:04,13,7,6,50
8475768,20132014,80,1402:14,56,25,31,188
8475768,20142015,75,1368:27,63,28,35,184
8475768,20152016,33,567:43,22,8,14,63
8475768,20162017,78,1474:42,55,19,36,179
8475768,20172018,62,1202:21,59,24,35,157
8475768,20182019,69,1250:50,36,11,25,183
8476892,20152016,79,1531:34,33,9,24,165
8476892,20162017,81,1716:58,35,4,31,188
8476892,20172018,82,1854:23,35,6,29,212
8476892,20182019,80,1822:41,28,10,18,176
8476907,20182019,29,232:56,5,3,2,33
8477952,20152016,72,958:41,37,18,19,114
8477952,20162017,51,796:04,29,11,18,91
8477952,20182019,32,404:55,6,2,4,43
8477964,20162017,30,353:44,12,5,7,20
8477964,20172018,53,646:28,13,7,6,45
8477964,20182019,80,921:08,26,14,12,60
8478407,20172018,75,1292:19,24,5,19,138
8478407,20182019,78,1367:32,35,12,23,150
8480023,20182019,70,915:05,33,9,24,80
8477935,20142015,1,16:00,1,0,1,1
8477935,20152016,77,1166:15,36,18,18,136
8477935,20162017,81,1213:59,26,13,13,122
8477935,20172018,82,1180:50,26,11,15,157
8477935,20182019,71,943:35,27,13,14,115
8470966,20052006,7,84:32,1,0,1,5
8470966,20062007,48,645:27,15,7,8,49
8470966,20082009,58,940:21,19,2,17,82
8470966,20092010,82,1708:42,30,11,19,111
8470966,20102011,82,1897:33,43,8,35,165
8470966,20112012,61,1404:14,27,9,18,125
8470966,20122013,47,1088:31,15,4,11,58
8470966,20132014,64,1614:58,47,14,33,180
8470966,20142015,61,1535:33,48,11,37,157
8470966,20152016,82,2033:01,56,21,35,212
8470966,20162017,81,1910:10,39,12,27,151
8470966,20172018,82,2032:35,38,13,25,214
8470966,20182019,78,1890:39,74,17,57,221
8471707,20082009,77,1221:53,37,24,13,171
8471707,20092010,78,1419:15,55,27,28,200
8471707,20102011,59,1044:17,39,21,18,160
8471707,20102011,20,337:57,6,1,5,52
8471707,20112012,80,1530:45,81,40,41,329
8471707,20122013,40,698:45,36,21,15,136
8471707,20132014,59,1088:30,61,27,34,238
8471707,20142015,67,1211:52,37,23,14,221
8471707,20152016,82,1563:51,58,31,27,268
8471707,20162017,70,1238:32,41,23,18,202
8471707,20172018,71,1219:26,44,25,19,202
8471707,20182019,63,942:22,19,7,12,141
8473564,20082009,79,1169:50,45,21,24,158
8473564,20092010,82,1433:14,43,21,22,219
8473564,20102011,52,833:43,29,8,21,158
8473564,20102011,28,413:41,9,3,6,93
8473564,20112012,63,811:01,15,5,10,117
8473564,20122013,45,563:18,10,3,7,98
8473564,20132014,81,1350:31,42,15,27,189
8473564,20142015,82,1435:25,42,19,23,206
8473564,20152016,64,1011:46,32,15,17,155
8473564,20162017,82,1400:44,44,17,27,202
8473564,20172018,70,1184:35,25,10,15,167
8473564,20182019,65,868:29,34,16,18,132
8474150,20082009,1,10:44,0,0,0,1
8474150,20092010,23,289:50,10,1,9,47
8474150,20102011,73,881:47,25,10,15,144
8474150,20112012,41,630:43,11,4,7,85
8474150,20122013,32,483:59,16,8,8,88
8474150,20132014,76,1408:41,39,18,21,178
8474150,20142015,52,922:43,27,10,17,103
8474150,20152016,82,1347:11,47,21,26,155
8474150,20162017,81,1426:05,53,22,31,197
8474150,20172018,82,1559:53,45,14,31,214
8474150,20182019,77,1377:41,47,21,26,205
8474612,20102011,62,1337:30,26,5,21,118
8474612,20112012,73,1637:11,24,2,22,124
8474612,20122013,48,1094:35,10,3,7,83
8474612,20132014,69,1726:08,18,3,15,134
8474612,20142015,71,1547:07,33,5,28,132
8474612,20152016,72,1715:18,21,5,16,147
8474612,20162017,49,1002:19,14,3,11,74
8474612,20172018,74,1531:40,11,1,10,107
8474612,20182019,69,1439:44,19,7,12,128
8474628,20112012,13,180:29,3,1,2,13
8474628,20122013,40,667:28,9,5,4,50
8474628,20132014,70,1274:27,21,8,13,105
8474628,20142015,81,1690:18,18,3,15,144
8474628,20152016,75,1684:59,36,6,30,161
8474628,20162017,45,910:06,9,1,8,57
8474628,20162017,19,358:13,6,2,4,24
8474628,20172018,82,1373:16,10,3,7,98
8474628,20182019,14,223:06,5,0,5,12
8474673,20102011,3,48:01,0,0,0,1
8474673,20112012,54,889:52,14,2,12,44
8474673,20122013,47,950:11,14,2,12,44
8474673,20132014,81,1949:06,31,4,27,104
8474673,20142015,81,2041:50,41,11,30,133
8474673,20152016,70,1768:14,45,6,39,79
8474673,20162017,82,1933:39,36,6,30,78
8474673,20172018,73,1728:39,32,4,28,118
8474673,20182019,79,1696:13,34,9,25,102
8476346,20132014,1,15:11,1,1,0,1
8476346,20142015,80,1417:21,64,24,40,167
8476346,20152016,79,1574:31,78,30,48,217
8476346,20162017,72,1331:22,61,18,43,182
8476346,20172018,80,1553:54,84,24,60,227
8476346,20182019,82,1646:05,99,36,63,245
8476409,20152016,2,35:31,1,1,0,5
8476409,20162017,61,763:46,18,5,13,82
8476409,20172018,21,246:27,3,0,3,15
8476409,20182019,13,123:28,5,3,2,11
8476873,20162017,1,10:18,0,0,0,0
8476873,20172018,72,961:38,25,17,8,118
8476873,20182019,79,1003:55,32,14,18,99
8477496,20132014,58,842:30,21,9,12,70
8477496,20142015,81,1330:18,39,17,22,170
8477496,20152016,82,1485:08,39,11,28,176
8477496,20162017,72,1309:03,45,11,34,151
8477496,20172018,81,1449:19,44,16,28,153
8477496,20182019,81,1623:07,78,27,51,182
8477497,20132014,75,1198:21,34,22,12,140
8477497,20142015,81,1589:20,62,31,31,191
8477497,20152016,81,1552:46,63,27,36,197
8477497,20162017,82,1441:18,58,27,31,199
8477497,20172018,74,1382:28,64,31,33,202
8477497,20182019,78,1486:16,82,34,48,211
8478233,20172018,10,89:18,0,0,0,7
8478233,20182019,44,463:56,13,8,5,65
8478396,20152016,79,1414:25,22,4,18,122
8478396,20162017,81,1451:32,29,4,25,108
8478396,20172018,79,1489:57,32,10,22,165
8478396,20182019,80,1661:52,33,5,28,116
8478397,20162017,1,18:33,0,0,0,0
8478397,20172018,10,154:23,0,0,0,8
8478397,20182019,79,1267:07,19,2,17,115
8478430,20152016,1,17:22,0,0,0,1
8478430,20182019,38,472:02,8,3,5,21
8478512,20162017,49,637:47,13,5,8,66
8478512,20172018,10,109:07,4,0,4,7
8478512,20182019,54,611:58,18,6,12,65
8478585,20152016,6,73:13,2,2,0,5
8478585,20162017,67,997:44,29,11,18,73
8478585,20172018,80,1248:29,38,15,23,135
8478585,20182019,81,1118:07,38,13,25,103
8479314,20162017,76,1114:14,48,13,35,142
8479314,20172018,68,1173:03,49,24,25,188
8479314,20182019,80,1407:55,77,34,43,207
8479346,20182019,25,251:41,5,1,4,22
8479976,20182019,24,371:36,3,1,2,28
8477973,20162017,2,20:07,0,0,0,1
8477973,20172018,3,26:28,0,0,0,1
8477973,20182019,23,207:54,5,2,3,22
8477435,20182019,26,288:42,5,3,2,26
8477456,20162017,21,313:31,5,3,2,30
8477456,20172018,69,1103:59,23,13,10,131
8477456,20182019,66,1153:24,32,16,16,118
8477507,20132014,7,120:12,1,1,0,4
8477507,20142015,60,1062:27,15,3,12,52
8477507,20152016,22,372:31,2,0,2,18
8477507,20162017,56,1066:00,10,0,10,61
8477507,20172018,77,1498:49,20,7,13,94
8477507,20182019,70,1204:16,14,7,7,100
8480157,20172018,4,51:09,1,0,1,5
8480157,20182019,4,66:49,1,1,0,5
8473446,20072008,69,1254:54,33,5,28,105
8473446,20092010,79,1693:55,39,10,29,186
8473446,20102011,55,1217:08,19,5,14,108
8473446,20102011,22,540:10,10,3,7,53
8473446,20112012,73,1521:24,26,4,22,155
8473446,20122013,31,643:22,4,0,4,64
8473446,20132014,80,1840:33,39,9,30,157
8473446,20142015,47,1147:43,23,12,11,115
8473446,20152016,73,1711:18,27,11,16,175
8473446,20162017,46,1015:45,17,2,15,96
8473446,20172018,62,1577:03,25,9,16,168
8473446,20182019,80,1745:10,25,7,18,144
8474013,20102011,26,457:48,4,1,3,22
8474013,20112012,26,413:40,6,1,5,18
8474013,20122013,15,266:11,1,0,1,10
8474013,20132014,46,693:52,11,3,8,45
8474013,20142015,54,813:01,9,4,5,52
8474013,20142015,20,369:41,8,1,7,31
8474013,20152016,70,1206:44,12,0,12,72
8474013,20162017,81,1605:25,26,5,21,89
8474013,20172018,47,828:10,13,3,10,63
8474013,20172018,20,362:47,7,2,5,21
8474013,20182019,71,1402:41,15,2,13,82
8474569,20092010,35,530:39,15,8,7,58
8474569,20102011,82,1090:07,34,16,18,101
8474569,20112012,68,1096:51,35,15,20,114
8474569,20122013,25,414:10,19,7,12,26
8474569,20132014,81,1232:30,33,11,22,112
8474569,20142015,77,1248:17,42,20,22,172
8474569,20152016,64,925:13,24,6,18,108
8474569,20162017,70,1047:01,35,12,23,113
8474569,20172018,56,735:25,18,6,12,75
8474569,20182019,65,881:34,27,12,15,104
8474685,20102011,42,465:56,20,11,9,50
8474685,20112012,13,118:40,3,0,3,4
8474685,20122013,42,595:32,16,9,7,63
8474685,20132014,56,901:45,24,9,15,90
8474685,20142015,56,895:39,23,13,10,93
8474685,20152016,73,1104:21,24,11,13,114
8474685,20162017,65,867:34,15,10,5,92
